purchase_date,category,sub_category,quantity,price,promo_code,total_price,sales_after_promo
2022-10-31,Make-up,Bedak Wajah,1,29640,NOT_USED,29640,
2022-10-31,Fashion Wanita,Blazer Wanita,2,109000,GRATIS_ONGKIR,218000,213000
2022-10-31,Fashion Pria,Jaket Pria,3,159000,NOT_USED,477000,
2022-10-31,Fashion Pria,Vest Pria,1,69500,NOT_USED,69500,
2022-10-31,Make-up,Bedak Wajah,2,29640,GRATIS_ONGKIR,59280,54280
2022-10-31,Electronics,Mesin Absensi,3,480000,NOT_USED,1440000,
2022-10-31,Fashion Wanita,Vest Wanita,2,150000,NOT_USED,300000,
2022-10-31,Medicine,Obat Lainnya,1,18455,NOT_USED,18455,
2022-10-31,Medicine,Obat Diabetes,3,195000,GRATIS_ONGKIR,585000,580000
2022-10-31,Fashion Wanita,Sweater Wanita,3,31500,GRATIS_ONGKIR,94500,89500
2022-10-31,Make-up,Setting Spray,1,27000,GRATIS_ONGKIR,27000,22000
2022-10-31,Medicine,Obat Lainnya,1,14800,GRATIS_ONGKIR,14800,9800
2022-10-31,Fashion Wanita,Cardigan Wanita,3,69900,NOT_USED,209700,
2022-10-31,Make-up,Bedak Wajah,1,25600,NOT_USED,25600,
2022-10-31,Fashion Pria,Jaket Pria,3,165500,GRATIS_ONGKIR,496500,491500
2022-11-01,Fashion Pria,Jaket Pria,3,125100,NOT_USED,375300,
2022-11-01,Fashion Pria,Jaket Pria,2,229000,AWAL_GAJIAN,458000,443000
2022-11-01,Make-up,Cushion,3,145000,AWAL_GAJIAN,435000,420000
2022-11-01,Fashion Wanita,Jaket Parka Wanita,3,78000,AWAL_GAJIAN,234000,219000
2022-11-01,Medicine,Obat Diabetes,3,275000,GRATIS_ONGKIR,825000,820000
2022-11-01,Medicine,Obat Diabetes,3,275000,GRATIS_ONGKIR,825000,820000
2022-11-01,Fashion Pria,Jaket Pria,2,159000,NOT_USED,318000,
2022-11-01,Fashion Pria,Jaket Pria,3,224000,GRATIS_ONGKIR,672000,667000
2022-11-01,Electronics,Laser Pointer,1,128000,NOT_USED,128000,
2022-11-01,Kitchen Equipment,Regulator & Penghemat Gas,2,104000,NOT_USED,208000,
2022-11-01,Make-up,Bedak Wajah,1,11990,AWAL_GAJIAN,11990,-3010
2022-11-01,Make-up,Concealer & Color Corrector,3,32000,GRATIS_ONGKIR,96000,91000
2022-11-01,Kitchen Equipment,Dispenser Air,2,1830510,NOT_USED,3661020,
2022-11-01,Make-up,Setting Spray,3,27000,NOT_USED,81000,
2022-11-01,Medicine,Obat Sakit Kepala & Demam,3,1850,GRATIS_ONGKIR,5550,550
2022-11-01,Fashion Pria,Vest Pria,3,69500,NOT_USED,208500,
2022-11-01,Medicine,Obat Batuk & Pilek,3,19900,AWAL_GAJIAN,59700,44700
2022-11-01,Electronics,Mesin Absensi,3,19000,AWAL_GAJIAN,57000,42000
2022-11-01,Make-up,Cushion,1,168750,NOT_USED,168750,
2022-11-01,Electronics,Mesin Absensi,2,440000,GRATIS_ONGKIR,880000,875000
2022-11-01,Make-up,Cushion,3,178322,GRATIS_ONGKIR,534966,529966
2022-11-01,Fashion Pria,Vest Pria,1,260000,AWAL_GAJIAN,260000,245000
2022-11-01,Medicine,Obat Sakit Kepala & Demam,3,7000,NOT_USED,21000,
2022-11-01,Fashion Wanita,Vest Wanita,3,40500,NOT_USED,121500,
2022-11-01,Medicine,Obat Lainnya,1,52000,NOT_USED,52000,
2022-11-01,Kitchen Equipment,Sarung Kulkas,2,155000,GRATIS_ONGKIR,310000,305000
2022-11-02,Fashion Wanita,Jacket Wanita,2,155000,NOT_USED,310000,
2022-11-02,Fashion Wanita,Cardigan Wanita,1,49500,NOT_USED,49500,
2022-11-02,Fashion Wanita,Cardigan Wanita,1,44000,NOT_USED,44000,
2022-11-02,Fashion Wanita,Cardigan Wanita,3,49500,NOT_USED,148500,
2022-11-02,Fashion Wanita,Blazer Wanita,3,249000,NOT_USED,747000,
2022-11-02,Make-up,Concealer & Color Corrector,2,139000,GRATIS_ONGKIR,278000,273000
2022-11-02,Make-up,Foundation,1,150000,NOT_USED,150000,
2022-11-02,Medicine,Obat Sakit Kepala & Demam,3,7000,NOT_USED,21000,
2022-11-02,Medicine,Obat Lainnya,3,73000,GRATIS_ONGKIR,219000,214000
2022-11-02,Fashion Wanita,Jacket Wanita,2,65000,NOT_USED,130000,
2022-11-02,Kitchen Equipment,Rak Dapur,2,279000,NOT_USED,558000,
2022-11-02,Fashion Pria,Hoodie  Pria,1,150000,GRATIS_ONGKIR,150000,145000
2022-11-02,Electronics,Mesin Jilid,2,64020,NOT_USED,128040,
2022-11-02,Kitchen Equipment,Dispenser Air,3,1650020,GRATIS_ONGKIR,4950060,4945060
2022-11-02,Medicine,Obat Sakit Kepala & Demam,2,7000,NOT_USED,14000,
2022-11-02,Fashion Pria,Jaket Pria,2,169000,NOT_USED,338000,
2022-11-02,Electronics,Kartu RFID,3,1350,GRATIS_ONGKIR,4050,-950
2022-11-02,Electronics,Kartu RFID,3,1400,GRATIS_ONGKIR,4200,-800
2022-11-02,Medicine,Obat Kulit,1,175000,NOT_USED,175000,
2022-11-02,Make-up,Bedak Wajah,2,27000,GRATIS_ONGKIR,54000,49000
2022-11-02,Fashion Wanita,Blazer Wanita,3,65000,GRATIS_ONGKIR,195000,190000
2022-11-02,Make-up,Bedak Wajah,2,48960,GRATIS_ONGKIR,97920,92920
2022-11-02,Make-up,Cushion,2,98750,GRATIS_ONGKIR,197500,192500
2022-11-02,Fashion Wanita,Cardigan Wanita,2,47000,NOT_USED,94000,
2022-11-02,Fashion Wanita,Hoodie Wanita,2,93980,NOT_USED,187960,
2022-11-02,Fashion Wanita,Cardigan Wanita,1,47000,NOT_USED,47000,
2022-11-02,Medicine,Obat Sakit Kepala & Demam,2,7500,NOT_USED,15000,
2022-11-02,Medicine,Obat Batuk & Pilek,1,25500,GRATIS_ONGKIR,25500,20500
2022-11-02,Kitchen Equipment,Timbangan Dapur,2,43000,NOT_USED,86000,
2022-11-02,Make-up,Highlighter,2,89000,NOT_USED,178000,
2022-11-03,Fashion Wanita,Jaket Parka Wanita,2,88500,NOT_USED,177000,
2022-11-03,Medicine,Obat Diabetes,3,275000,GRATIS_ONGKIR,825000,820000
2022-11-03,Fashion Pria,Jaket Pria,1,124900,NOT_USED,124900,
2022-11-03,Kitchen Equipment,Pompa Galon,1,34000,GRATIS_ONGKIR,34000,29000
2022-11-03,Kitchen Equipment,Regulator & Penghemat Gas,1,161999,GRATIS_ONGKIR,161999,156999
2022-11-03,Electronics,Mesin Absensi,3,415000,NOT_USED,1245000,
2022-11-03,Make-up,Cushion,1,168750,NOT_USED,168750,
2022-11-03,Medicine,"Obat Otot, Tulang & Sendi",3,18187,GRATIS_ONGKIR,54561,49561
2022-11-03,Make-up,Bedak Wajah,3,137000,NOT_USED,411000,
2022-11-03,Kitchen Equipment,Sarung Kulkas,1,155000,NOT_USED,155000,
2022-11-03,Fashion Wanita,Blazer Wanita,2,185000,GRATIS_ONGKIR,370000,365000
2022-11-03,Make-up,Face Primer,2,81180,GRATIS_ONGKIR,162360,157360
2022-11-03,Fashion Pria,Hoodie  Pria,3,229999,NOT_USED,689997,
2022-11-03,Kitchen Equipment,Rak Dapur,2,279000,GRATIS_ONGKIR,558000,553000
2022-11-03,Make-up,Concealer & Color Corrector,2,116250,NOT_USED,232500,
2022-11-03,Fashion Pria,Vest Pria,3,140000,GRATIS_ONGKIR,420000,415000
2022-11-03,Fashion Wanita,Blazer Wanita,3,59900,NOT_USED,179700,
2022-11-03,Medicine,Obat Herbal,2,36999,GRATIS_ONGKIR,73998,68998
2022-11-03,Medicine,Obat Alergi,3,25260,GRATIS_ONGKIR,75780,70780
2022-11-03,Medicine,Obat Sakit Kepala & Demam,1,10000,NOT_USED,10000,
2022-11-03,Make-up,Bedak Wajah,3,11990,NOT_USED,35970,
2022-11-03,Kitchen Equipment,Timbangan Dapur,3,52000,GRATIS_ONGKIR,156000,151000
2022-11-03,Medicine,Obat Herbal,2,46942,GRATIS_ONGKIR,93884,88884
2022-11-03,Electronics,LED Proyektor,3,59900,NOT_USED,179700,
2022-11-03,Make-up,Setting Spray,1,157500,GRATIS_ONGKIR,157500,152500
2022-11-03,Make-up,Face Primer,3,39000,GRATIS_ONGKIR,117000,112000
2022-11-03,Medicine,Obat Sakit Kepala & Demam,3,24250,GRATIS_ONGKIR,72750,67750
2022-11-04,Make-up,Blush On,1,53000,NOT_USED,53000,
2022-11-04,Fashion Wanita,Cardigan Wanita,1,39900,GRATIS_ONGKIR,39900,34900
2022-11-04,Fashion Pria,Jaket Pria,3,125000,NOT_USED,375000,
2022-11-04,Fashion Wanita,Jacket Wanita,2,358000,NOT_USED,716000,
2022-11-04,Fashion Wanita,Blazer Wanita,2,37500,NOT_USED,75000,
2022-11-04,Make-up,Concealer & Color Corrector,3,32000,NOT_USED,96000,
2022-11-04,Electronics,Mesin Laminating,1,78790,NOT_USED,78790,
2022-11-04,Medicine,Obat Lainnya,1,18455,GRATIS_ONGKIR,18455,13455
2022-11-04,Make-up,Face Primer,1,84150,GRATIS_ONGKIR,84150,79150
2022-11-04,Medicine,Obat Diabetes,3,25000,NOT_USED,75000,
2022-11-04,Fashion Wanita,Jacket Wanita,2,62400,GRATIS_ONGKIR,124800,119800
2022-11-04,Fashion Wanita,Cardigan Wanita,3,39900,GRATIS_ONGKIR,119700,114700
2022-11-04,Fashion Wanita,Kimono Outer Wanita,3,750000,GRATIS_ONGKIR,2250000,2245000
2022-11-04,Fashion Pria,Jaket Pria,3,199900,GRATIS_ONGKIR,599700,594700
2022-11-04,Fashion Wanita,Hoodie Wanita,2,141000,NOT_USED,282000,
2022-11-04,Electronics,Mesin Jilid,1,3750,NOT_USED,3750,
2022-11-04,Kitchen Equipment,Alat Pembuka Kaleng,2,55550,GRATIS_ONGKIR,111100,106100
2022-11-04,Fashion Wanita,Vest Wanita,3,35500,NOT_USED,106500,
2022-11-04,Fashion Pria,Jaket Pria,2,219000,GRATIS_ONGKIR,438000,433000
2022-11-04,Make-up,Face Primer,1,53000,NOT_USED,53000,
2022-11-04,Fashion Pria,Vest Pria,2,64900,GRATIS_ONGKIR,129800,124800
2022-11-04,Electronics,Mesin Absensi,3,480000,GRATIS_ONGKIR,1440000,1435000
2022-11-04,Fashion Wanita,Sweater Wanita,2,54815,GRATIS_ONGKIR,109630,104630
2022-11-04,Kitchen Equipment,Regulator & Penghemat Gas,1,3300,GRATIS_ONGKIR,3300,-1700
2022-11-04,Fashion Pria,Jaket Pria,1,150000,NOT_USED,150000,
2022-11-04,Make-up,Cushion,3,145000,NOT_USED,435000,
2022-11-04,Make-up,Foundation,3,147420,NOT_USED,442260,
2022-11-04,Electronics,Mesin Absensi,2,415000,GRATIS_ONGKIR,830000,825000
2022-11-04,Fashion Wanita,Vest Wanita,1,31500,GRATIS_ONGKIR,31500,26500
2022-11-04,Kitchen Equipment,Dispenser Air,2,1650020,NOT_USED,3300040,
2022-11-04,Electronics,Laser Pointer,2,48000,NOT_USED,96000,
2022-11-04,Fashion Wanita,Jaket Parka Wanita,3,88500,NOT_USED,265500,
2022-11-04,Make-up,Bedak Wajah,2,159000,GRATIS_ONGKIR,318000,313000
2022-11-04,Make-up,Concealer & Color Corrector,1,139000,GRATIS_ONGKIR,139000,134000
2022-11-05,Fashion Wanita,Kimono Outer Wanita,1,750000,NOT_USED,750000,
2022-11-05,Fashion Pria,Jaket Pria,3,150000,NOT_USED,450000,
2022-11-05,Kitchen Equipment,Regulator & Penghemat Gas,3,65500,NOT_USED,196500,
2022-11-05,Medicine,Obat Alergi,2,13135,GRATIS_ONGKIR,26270,21270
2022-11-05,Fashion Wanita,Jacket Wanita,3,62400,NOT_USED,187200,
2022-11-05,Electronics,Laser Pointer,3,159000,NOT_USED,477000,
2022-11-05,Medicine,Obat Lainnya,2,4874,NOT_USED,9748,
2022-11-05,Make-up,Bedak Wajah,2,24225,GRATIS_ONGKIR,48450,43450
2022-11-05,Make-up,Concealer & Color Corrector,3,45000,NOT_USED,135000,
2022-11-05,Medicine,Obat Jantung,1,39001,GRATIS_ONGKIR,39001,34001
2022-11-05,Fashion Wanita,Cardigan Wanita,2,69900,GRATIS_ONGKIR,139800,134800
2022-11-05,Make-up,Face Primer,2,58000,NOT_USED,116000,
2022-11-05,Fashion Wanita,Jacket Wanita,2,138500,GRATIS_ONGKIR,277000,272000
2022-11-05,Make-up,Setting Spray,1,157500,GRATIS_ONGKIR,157500,152500
2022-11-05,Medicine,Obat Pencernaan & Penyakit Lainnya,2,145000,GRATIS_ONGKIR,290000,285000
2022-11-05,Kitchen Equipment,Timbangan Dapur,1,24500,NOT_USED,24500,
2022-11-05,Medicine,Obat Herbal,1,115999,NOT_USED,115999,
2022-11-05,Kitchen Equipment,Regulator & Penghemat Gas,1,85000,NOT_USED,85000,
2022-11-05,Medicine,Obat Lainnya,2,129500,NOT_USED,259000,
2022-11-05,Electronics,Mesin Laminating,2,269000,GRATIS_ONGKIR,538000,533000
2022-11-05,Medicine,Obat Herbal,1,65873,NOT_USED,65873,
2022-11-06,Fashion Wanita,Jacket Wanita,3,189000,GRATIS_ONGKIR,567000,562000
2022-11-06,Make-up,Foundation,2,150000,GRATIS_ONGKIR,300000,295000
2022-11-06,Fashion Wanita,Hoodie Wanita,3,141000,GRATIS_ONGKIR,423000,418000
2022-11-06,Fashion Pria,Jaket Pria,1,185000,GRATIS_ONGKIR,185000,180000
2022-11-06,Kitchen Equipment,Pompa Galon,1,79900,NOT_USED,79900,
2022-11-06,Electronics,Mesin Jilid,3,100000,NOT_USED,300000,
2022-11-06,Medicine,Obat Sakit Kepala & Demam,1,8622,GRATIS_ONGKIR,8622,3622
2022-11-06,Kitchen Equipment,Regulator & Penghemat Gas,3,109000,GRATIS_ONGKIR,327000,322000
2022-11-06,Fashion Wanita,Blazer Wanita,2,249000,NOT_USED,498000,
2022-11-06,Electronics,Mesin Absensi,2,440000,NOT_USED,880000,
2022-11-06,Medicine,Obat Pencernaan & Penyakit Lainnya,3,49575,NOT_USED,148725,
2022-11-06,Fashion Pria,Jaket Pria,1,130000,NOT_USED,130000,
2022-11-06,Make-up,Concealer & Color Corrector,1,35200,NOT_USED,35200,
2022-11-06,Electronics,Laser Pointer,1,159000,GRATIS_ONGKIR,159000,154000
2022-11-06,Make-up,Bedak Wajah,1,25600,GRATIS_ONGKIR,25600,20600
2022-11-06,Fashion Pria,Vest Pria,3,169000,NOT_USED,507000,
2022-11-06,Medicine,Obat Batuk & Pilek,1,25500,NOT_USED,25500,
2022-11-06,Medicine,Obat Sakit Kepala & Demam,1,70800,NOT_USED,70800,
2022-11-06,Fashion Pria,Jaket Pria,3,140000,GRATIS_ONGKIR,420000,415000
2022-11-06,Kitchen Equipment,Pompa Galon,2,61500,NOT_USED,123000,
2022-11-06,Fashion Pria,Jaket Pria,2,64500,GRATIS_ONGKIR,129000,124000
2022-11-06,Electronics,Laser Pointer,2,55000,GRATIS_ONGKIR,110000,105000
2022-11-06,Make-up,Foundation,1,99000,GRATIS_ONGKIR,99000,94000
2022-11-06,Medicine,Obat Lainnya,3,18455,GRATIS_ONGKIR,55365,50365
2022-11-06,Medicine,Obat Sakit Kepala & Demam,2,12125,GRATIS_ONGKIR,24250,19250
2022-11-06,Medicine,Obat Sakit Kepala & Demam,3,8622,NOT_USED,25866,
2022-11-06,Kitchen Equipment,Timbangan Dapur,1,199000,GRATIS_ONGKIR,199000,194000
2022-11-06,Fashion Pria,Vest Pria,1,69000,NOT_USED,69000,
2022-11-06,Fashion Wanita,Coat Wanita,1,220000,GRATIS_ONGKIR,220000,215000
2022-11-06,Kitchen Equipment,Dispenser Air,2,205000,GRATIS_ONGKIR,410000,405000
2022-11-06,Make-up,Bedak Wajah,1,69000,GRATIS_ONGKIR,69000,64000
2022-11-06,Make-up,Face Primer,3,81180,GRATIS_ONGKIR,243540,238540
2022-11-06,Electronics,Mesin Hitung Uang,2,64000,NOT_USED,128000,
2022-11-06,Fashion Wanita,Vest Wanita,3,35500,GRATIS_ONGKIR,106500,101500
2022-11-06,Fashion Wanita,Cardigan Wanita,3,105000,GRATIS_ONGKIR,315000,310000
2022-11-07,Kitchen Equipment,Timbangan Dapur,1,165000,NOT_USED,165000,
2022-11-07,Make-up,Foundation,1,98750,GRATIS_ONGKIR,98750,93750
2022-11-07,Make-up,Bedak Wajah,2,24225,GRATIS_ONGKIR,48450,43450
2022-11-07,Electronics,Mesin Jilid,3,23500,NOT_USED,70500,
2022-11-07,Make-up,Face Primer,2,76000,GRATIS_ONGKIR,152000,147000
2022-11-07,Electronics,Mesin Kasir,2,275000,NOT_USED,550000,
2022-11-07,Make-up,Cushion,2,168750,NOT_USED,337500,
2022-11-07,Fashion Pria,Hoodie  Pria,2,199999,GRATIS_ONGKIR,399998,394998
2022-11-07,Kitchen Equipment,Dispenser Air,1,125000,NOT_USED,125000,
2022-11-07,Electronics,Mesin Kasir,1,454750,NOT_USED,454750,
2022-11-07,Kitchen Equipment,Timbangan Dapur,2,30999,GRATIS_ONGKIR,61998,56998
2022-11-07,Medicine,Obat Alergi,1,33343,NOT_USED,33343,
2022-11-07,Make-up,Foundation,1,49875,NOT_USED,49875,
2022-11-07,Electronics,Kartu RFID,3,1350,NOT_USED,4050,
2022-11-07,Make-up,Foundation,3,36975,GRATIS_ONGKIR,110925,105925
2022-11-07,Make-up,BB cream,3,19500,NOT_USED,58500,
2022-11-07,Fashion Wanita,Blazer Wanita,3,125000,NOT_USED,375000,
2022-11-07,Fashion Pria,Vest Pria,3,150000,NOT_USED,450000,
2022-11-07,Electronics,LED Proyektor,1,59900,NOT_USED,59900,
2022-11-07,Electronics,Mesin Penghancur Kertas,3,490000,GRATIS_ONGKIR,1470000,1465000
2022-11-07,Make-up,Bedak Wajah,3,115000,NOT_USED,345000,
2022-11-07,Medicine,Obat Kulit,3,168999,NOT_USED,506997,
2022-11-07,Kitchen Equipment,Pompa Galon,1,9900,NOT_USED,9900,
2022-11-07,Medicine,Obat Sakit Kepala & Demam,3,217999,GRATIS_ONGKIR,653997,648997
2022-11-07,Medicine,Obat Lainnya,3,98969,GRATIS_ONGKIR,296907,291907
2022-11-07,Fashion Wanita,Cardigan Wanita,2,37900,NOT_USED,75800,
2022-11-07,Medicine,Obat Pencernaan & Penyakit Lainnya,2,49575,GRATIS_ONGKIR,99150,94150
2022-11-08,Electronics,Laser Pointer,2,169000,GRATIS_ONGKIR,338000,333000
2022-11-08,Electronics,Layar Proyektor,2,110000,GRATIS_ONGKIR,220000,215000
2022-11-08,Medicine,Obat Lainnya,1,8580,GRATIS_ONGKIR,8580,3580
2022-11-08,Kitchen Equipment,Timbangan Dapur,3,55000,GRATIS_ONGKIR,165000,160000
2022-11-08,Make-up,Blush On,3,25790,GRATIS_ONGKIR,77370,72370
2022-11-08,Electronics,Mesin Jilid,2,525,NOT_USED,1050,
2022-11-08,Kitchen Equipment,Pompa Galon,2,61500,GRATIS_ONGKIR,123000,118000
2022-11-08,Fashion Pria,Vest Pria,2,130000,GRATIS_ONGKIR,260000,255000
2022-11-08,Medicine,Obat Diabetes,3,275000,NOT_USED,825000,
2022-11-08,Medicine,Obat Sakit Kepala & Demam,3,7500,NOT_USED,22500,
2022-11-08,Make-up,Cushion,2,135100,NOT_USED,270200,
2022-11-08,Electronics,Mesin Jilid,1,41990,NOT_USED,41990,
2022-11-08,Make-up,Bedak Wajah,1,65700,GRATIS_ONGKIR,65700,60700
2022-11-08,Fashion Wanita,Vest Wanita,3,150000,NOT_USED,450000,
2022-11-08,Fashion Wanita,Blazer Wanita,2,89900,GRATIS_ONGKIR,179800,174800
2022-11-08,Kitchen Equipment,Regulator & Penghemat Gas,3,64000,GRATIS_ONGKIR,192000,187000
2022-11-08,Medicine,Obat Sakit Kepala & Demam,2,15700,NOT_USED,31400,
2022-11-08,Fashion Wanita,Blazer Wanita,1,65000,GRATIS_ONGKIR,65000,60000
2022-11-08,Electronics,LED Proyektor,2,2920000,NOT_USED,5840000,
2022-11-08,Kitchen Equipment,Timbangan Dapur,1,23200,GRATIS_ONGKIR,23200,18200
2022-11-08,Electronics,Mesin Laminating,1,84690,GRATIS_ONGKIR,84690,79690
2022-11-08,Electronics,Mesin Penghancur Kertas,3,1000,NOT_USED,3000,
2022-11-08,Make-up,Cushion,2,189000,NOT_USED,378000,
2022-11-09,Fashion Wanita,Jacket Wanita,1,138500,NOT_USED,138500,
2022-11-09,Medicine,Obat Alergi,3,26750,GRATIS_ONGKIR,80250,75250
2022-11-09,Kitchen Equipment,Alat Pembuka Kaleng,1,55550,GRATIS_ONGKIR,55550,50550
2022-11-09,Fashion Wanita,Cardigan Wanita,3,99000,GRATIS_ONGKIR,297000,292000
2022-11-09,Fashion Wanita,Blazer Wanita,3,199000,NOT_USED,597000,
2022-11-09,Fashion Pria,Vest Pria,3,140000,NOT_USED,420000,
2022-11-09,Fashion Wanita,Hoodie Wanita,2,141000,GRATIS_ONGKIR,282000,277000
2022-11-09,Make-up,Setting Spray,3,59000,GRATIS_ONGKIR,177000,172000
2022-11-09,Kitchen Equipment,Regulator & Penghemat Gas,2,85000,GRATIS_ONGKIR,170000,165000
2022-11-09,Electronics,LED Proyektor,2,2920000,GRATIS_ONGKIR,5840000,5835000
2022-11-09,Medicine,Obat Kulit,1,168999,NOT_USED,168999,
2022-11-09,Fashion Wanita,Blazer Wanita,2,65000,NOT_USED,130000,
2022-11-09,Medicine,Obat Herbal,1,80000,GRATIS_ONGKIR,80000,75000
2022-11-09,Medicine,Obat Sakit Kepala & Demam,1,67570,GRATIS_ONGKIR,67570,62570
2022-11-09,Fashion Wanita,Hoodie Wanita,2,74800,GRATIS_ONGKIR,149600,144600
2022-11-09,Fashion Pria,Jaket Pria,3,130000,GRATIS_ONGKIR,390000,385000
2022-11-09,Fashion Pria,Jaket Pria,2,132500,NOT_USED,265000,
2022-11-09,Fashion Wanita,Cardigan Wanita,1,44000,GRATIS_ONGKIR,44000,39000
2022-11-09,Medicine,Obat Sakit Kepala & Demam,3,1850,GRATIS_ONGKIR,5550,550
2022-11-09,Electronics,Mesin Jilid,2,31100,NOT_USED,62200,
2022-11-09,Electronics,Mesin Jilid,1,64020,NOT_USED,64020,
2022-11-09,Electronics,Mesin Laminating,3,78790,GRATIS_ONGKIR,236370,231370
2022-11-09,Kitchen Equipment,Dispenser Air,2,1415000,NOT_USED,2830000,
2022-11-09,Fashion Wanita,Cardigan Wanita,3,142000,GRATIS_ONGKIR,426000,421000
2022-11-09,Fashion Wanita,Vest Wanita,2,31500,GRATIS_ONGKIR,63000,58000
2022-11-09,Fashion Wanita,Blazer Wanita,1,675000,GRATIS_ONGKIR,675000,670000
2022-11-09,Fashion Pria,Jaket Pria,2,138500,GRATIS_ONGKIR,277000,272000
2022-11-09,Make-up,Foundation,3,98750,GRATIS_ONGKIR,296250,291250
2022-11-09,Fashion Pria,Jaket Pria,1,160000,NOT_USED,160000,
2022-11-09,Medicine,Obat Sakit Kepala & Demam,1,24250,NOT_USED,24250,
2022-11-09,Electronics,Mesin Jilid,2,41990,GRATIS_ONGKIR,83980,78980
2022-11-10,Medicine,Obat Diabetes,2,195000,GRATIS_ONGKIR,390000,385000
2022-11-10,Make-up,Cushion,1,178322,GRATIS_ONGKIR,178322,173322
2022-11-10,Fashion Wanita,Blazer Wanita,2,675000,NOT_USED,1350000,
2022-11-10,Fashion Wanita,Hoodie Wanita,3,97000,NOT_USED,291000,
2022-11-10,Medicine,Obat Herbal,3,80000,GRATIS_ONGKIR,240000,235000
2022-11-10,Make-up,Bedak Wajah,3,29640,GRATIS_ONGKIR,88920,83920
2022-11-10,Make-up,Bedak Wajah,2,25600,GRATIS_ONGKIR,51200,46200
2022-11-10,Make-up,Foundation,1,147420,GRATIS_ONGKIR,147420,142420
2022-11-10,Kitchen Equipment,Dispenser Air,3,1439000,GRATIS_ONGKIR,4317000,4312000
2022-11-10,Medicine,Obat Sakit Kepala & Demam,3,8622,NOT_USED,25866,
2022-11-10,Make-up,Cushion,3,120250,GRATIS_ONGKIR,360750,355750
2022-11-10,Electronics,Mesin Laminating,2,79950,NOT_USED,159900,
2022-11-10,Electronics,Mesin Kasir,3,275000,GRATIS_ONGKIR,825000,820000
2022-11-10,Electronics,Laser Pointer,2,47888,NOT_USED,95776,
2022-11-10,Kitchen Equipment,Timbangan Dapur,2,23200,NOT_USED,46400,
2022-11-10,Fashion Wanita,Vest Wanita,3,40500,GRATIS_ONGKIR,121500,116500
2022-11-10,Medicine,Obat Lainnya,2,98969,GRATIS_ONGKIR,197938,192938
2022-11-10,Make-up,Setting Spray,3,27000,NOT_USED,81000,
2022-11-10,Medicine,Obat Alergi,3,27887,GRATIS_ONGKIR,83661,78661
2022-11-10,Medicine,"Obat Otot, Tulang & Sendi",2,18187,NOT_USED,36374,
2022-11-10,Medicine,Obat Lainnya,1,14800,GRATIS_ONGKIR,14800,9800
2022-11-10,Fashion Pria,Jaket Pria,2,130000,GRATIS_ONGKIR,260000,255000
2022-11-10,Electronics,Mesin Kasir,3,499000,GRATIS_ONGKIR,1497000,1492000
2022-11-10,Fashion Wanita,Cardigan Wanita,3,30000,GRATIS_ONGKIR,90000,85000
2022-11-10,Electronics,Laser Pointer,2,159000,GRATIS_ONGKIR,318000,313000
2022-11-10,Kitchen Equipment,Regulator & Penghemat Gas,3,85000,GRATIS_ONGKIR,255000,250000
2022-11-10,Make-up,Highlighter,2,32000,GRATIS_ONGKIR,64000,59000
2022-11-10,Make-up,Foundation,3,150000,NOT_USED,450000,
2022-11-11,Electronics,LED Proyektor,3,2920000,GRATIS_ONGKIR,8760000,8755000
2022-11-11,Medicine,Obat Alergi,2,269425,GRATIS_ONGKIR,538850,533850
2022-11-11,Make-up,Face Primer,1,179000,NOT_USED,179000,
2022-11-11,Medicine,Obat Kulit,1,96994,GRATIS_ONGKIR,96994,91994
2022-11-11,Kitchen Equipment,Timbangan Dapur,1,30600,GRATIS_ONGKIR,30600,25600
2022-11-11,Medicine,Obat Batuk & Pilek,2,25500,GRATIS_ONGKIR,51000,46000
2022-11-11,Electronics,Mesin Kasir,2,3550000,NOT_USED,7100000,
2022-11-11,Fashion Pria,Jaket Pria,3,89000,GRATIS_ONGKIR,267000,262000
2022-11-11,Fashion Pria,Hoodie  Pria,2,4999000,NOT_USED,9998000,
2022-11-11,Medicine,Obat Batuk & Pilek,3,19900,GRATIS_ONGKIR,59700,54700
2022-11-11,Electronics,Mesin Penghancur Kertas,3,699000,GRATIS_ONGKIR,2097000,2092000
2022-11-11,Kitchen Equipment,Rak Dapur,2,22900,GRATIS_ONGKIR,45800,40800
2022-11-11,Electronics,Mesin Absensi,3,19000,NOT_USED,57000,
2022-11-11,Electronics,Mesin Jilid,2,3750,NOT_USED,7500,
2022-11-11,Medicine,Obat Herbal,3,80000,NOT_USED,240000,
2022-11-11,Kitchen Equipment,Pompa Galon,1,25000,GRATIS_ONGKIR,25000,20000
2022-11-11,Fashion Wanita,Coat Wanita,3,220000,NOT_USED,660000,
2022-11-11,Fashion Wanita,Blazer Wanita,3,89900,NOT_USED,269700,
2022-11-11,Kitchen Equipment,Sarung Kulkas,1,155000,NOT_USED,155000,
2022-11-11,Kitchen Equipment,Timbangan Dapur,3,165000,NOT_USED,495000,
2022-11-11,Make-up,Bedak Wajah,1,115000,GRATIS_ONGKIR,115000,110000
2022-11-11,Fashion Wanita,Hoodie Wanita,1,98500,GRATIS_ONGKIR,98500,93500
2022-11-11,Electronics,Laser Pointer,1,47900,NOT_USED,47900,
2022-11-11,Fashion Wanita,Jacket Wanita,1,62400,GRATIS_ONGKIR,62400,57400
